γνώμη N1--NSF--- γνώμη
τῷ RA--DSM--- ὁ
Δαρείῳ N2--DSM--- Δαρεῖος
ἀπηνέχθη VQI-API3S- φέρω ἀπο
καὶ C--------- καί
τότε D--------- τότε
ἀπεστάλη VDI-API3S- στέλλω ἀπο
τῷ RA--DSM--- ὁ
φορολόγῳ N2--DSM--- φορολόγος
ὑπὲρ P--------- ὑπέρ
τούτου RD--GSN--- οὗτος

Ezr 5:6
διασάφησις N3I-NSF--- διασάφησις
ἐπιστολῆς N1--GSF--- ἐπιστολή
ἧς RR--GSF--- ὅς
ἀπέστειλεν VAI-AAI3S- στέλλω ἀπο
Θανθαναι N---NSM--- Θανθαναι
ὁ RA--NSM--- ὁ
ἔπαρχος N2--NSM--- ἔπαρχος
τοῦ RA--GSM--- ὁ
πέραν D--------- πέραν
τοῦ RA--GSM--- ὁ
ποταμοῦ N2--GSM--- ποταμός
καὶ C--------- καί
Σαθαρβουζανα N---NSM--- Σαθαρβουζανα
καὶ C--------- καί
οἱ RA--NPM--- ὁ
σύνδουλοι N2--NPM--- σύνδουλος
αὐτῶν RD--GPM--- αὐτός
Αφαρσαχαῖοι N---NPM--- Αφαρσαχαῖοι
οἱ RA--NPM--- ὁ
ἐν P--------- ἐν
τῷ RA--DSM--- ὁ
πέραν D--------- πέραν
τοῦ RA--GSM--- ὁ
ποταμοῦ N2--GSM--- ποταμός
Δαρείῳ N2--DSM--- Δαρεῖος
τῷ RA--DSM--- ὁ
βασιλεῖ N3V-DSM--- βασιλεύς

Ezr 5:7
ῥῆσιν N3I-ASF--- ῥῆσις
ἀπέστειλαν VAI-AAI3P- στέλλω ἀπο
πρὸς P--------- πρός
αὐτόν RD--ASM--- αὐτός
καὶ C--------- καί
τάδε RD--NPN--- ὅδε
γέγραπται VP--XMI3S- γράφω
ἐν P--------- ἐν
αὐτῷ RD--DSM--- αὐτός
Δαρείῳ N2--DSM--- Δαρεῖος
τῷ RA--DSM--- ὁ
βασιλεῖ N3V-DSM--- βασιλεύς
εἰρήνη N1--NSF--- εἰρήνη
πᾶσα A1S-NSF--- πᾶς

Ezr 5:8
γνωστὸν A1--ASM--- γνωστός
ἔστω V9--PAD3S- εἰμί
τῷ RA--DSM--- ὁ
βασιλεῖ N3V-DSM--- βασιλεύς
ὅτι C--------- ὅτι
ἐπορεύθημεν VCI-API1P- πορεύομαι
εἰς P--------- εἰς
τὴν RA--ASF--- ὁ
Ιουδαίαν N1A-ASF--- Ἰουδαία
χώραν N1A-ASF--- χώρα
εἰς P--------- εἰς
οἶκον N2--ASM--- οἶκος
τοῦ RA--GSM--- ὁ
θεοῦ N2--GSM--- θεός
τοῦ RA--GSM--- ὁ
μεγάλου A1--GSM--- μέγας
καὶ C--------- καί
αὐτὸς RD--NSM--- αὐτός
οἰκοδομεῖται V2--PPI3S- οἰκοδομέω
λίθοις N2--DPM--- λίθος
ἐκλεκτοῖς A1--DPM--- ἐκλεκτός
καὶ C--------- καί
ξύλα N2N-NPN--- ξύλον
ἐντίθεται V7--PPI3S- τίθημι ἐν
ἐν P--------- ἐν
τοῖς RA--DPM--- ὁ
τοίχοις N2--DPM--- τοῖχος
καὶ C--------- καί
τὸ RA--NSN--- ὁ
ἔργον N2N-NSN--- ἔργον
ἐκεῖνο RD--NSN--- ἐκεῖνος
ἐπιδέξιον A1B-NSN--- ἐπιδέξιον
γίνεται V1--PMI3S- γίγνομαι
καὶ C--------- καί
εὐοδοῦται V4--PPI3S- εὐοδόω
ἐν P--------- ἐν
ταῖς RA--DPF--- ὁ
χερσὶν N3--DPF--- χείρ
αὐτῶν RD--GPM--- αὐτός

Ezr 5:9
τότε D--------- τότε
ἠρωτήσαμεν VAI-AAI1P- ἐρωτάω
τοὺς RA--APM--- ὁ
πρεσβυτέρους A1A-APM--- πρεσβύτερος
ἐκείνους RD--APM--- ἐκεῖνος
καὶ C--------- καί
οὕτως D--------- οὕτως
εἴπαμεν VAI-AAI1P- εἶπον
αὐτοῖς RD--DPM--- αὐτός
τίς RI--NSM--- τίς
ἔθηκεν VAI-AAI3S- τίθημι
ὑμῖν RP--DP---- σύ
γνώμην N1--ASF--- γνώμη
τὸν RA--ASM--- ὁ
οἶκον N2--ASM--- οἶκος
τοῦτον RD--ASM--- οὗτος
οἰκοδομῆσαι VA--AAN--- οἰκοδομέω
καὶ C--------- καί
τὴν RA--ASF--- ὁ
χορηγίαν N1A-ASF--- χορηγία
ταύτην RD--ASF--- οὗτος
καταρτίσασθαι VA--AMN--- ἀρτίζω κατα

Ezr 5:10
καὶ C--------- καί
τὰ RA--APN--- ὁ
ὀνόματα N3M-APN--- ὄνομα
αὐτῶν RD--GPM--- αὐτός
ἠρωτήσαμεν VAI-AAI1P- ἐρωτάω
αὐτοὺς RD--APM--- αὐτός
γνωρίσαι VA--AAN--- γνωρίζω
σοι RP--DS---- σύ
ὥστε C--------- ὥστε
γράψαι VA--AAN--- γράφω
σοι RP--DS---- σύ
τὰ RA--APN--- ὁ
ὀνόματα N3M-APN--- ὄνομα
τῶν RA--GPM--- ὁ
ἀνδρῶν N3--GPM--- ἀνήρ
τῶν RA--GPM--- ὁ
ἀρχόντων N3--GPM--- ἄρχων
αὐτῶν RD--GPM--- αὐτός

Ezr 5:11
καὶ C--------- καί
τοιοῦτο A1--ASN--- τοιοῦτος
ῥῆμα N3M-ASN--- ῥῆμα
ἀπεκρίθησαν VCI-API3P- κρίνω ἀπο
ἡμῖν RP--DP---- ἐγώ
λέγοντες V1--PAPNPM λέγω
ἡμεῖς RP--NP---- ἐγώ
ἐσμεν V9--PAI1P- εἰμί
δοῦλοι N2--NPM--- δοῦλος
τοῦ RA--GSM--- ὁ
θεοῦ N2--GSM--- θεός
τοῦ RA--GSM--- ὁ
οὐρανοῦ N2--GSM--- οὐρανός
καὶ C--------- καί
τῆς RA--GSF--- ὁ
γῆς N1--GSF--- γῆ
καὶ C--------- καί
οἰκοδομοῦμεν V2--PAI1P- οἰκοδομέω
τὸν RA--ASM--- ὁ
οἶκον N2--ASM--- οἶκος
ὃς RR--NSM--- ὅς
ἦν V9--IAI3S- εἰμί
ᾠκοδομημένος VX--XPPNSM οἰκοδομέω
πρὸ P--------- πρό
τούτου RD--GSM--- οὗτος
ἔτη N3E-APN--- ἔτος
πολλά A1--APN--- πολύς
καὶ C--------- καί
βασιλεὺς N3V-NSM--- βασιλεύς
τοῦ RA--GSM--- ὁ
Ισραηλ N---GSM--- Ἰσραήλ
μέγας A3--NSM--- μέγας
ᾠκοδόμησεν VAI-AAI3S- οἰκοδομέω
αὐτὸν RD--ASM--- αὐτός
καὶ C--------- καί
κατηρτίσατο VAI-AMI3S- ἀρτίζω κατα
αὐτὸν RD--ASM--- αὐτός

Ezr 5:12
αὐτοῖς RD--DPM--- αὐτός
ἀφ' P--------- ἀπό
ὅτε D--------- ὅτε
δὲ X--------- δέ
παρώργισαν VAI-AAI3P- ὀργίζω παρα
οἱ RA--NPM--- ὁ
πατέρες N3--NPM--- πατήρ
ἡμῶν RP--GP---- ἐγώ
τὸν RA--ASM--- ὁ
θεὸν N2--ASM--- θεός
τοῦ RA--GSM--- ὁ
οὐρανοῦ N2--GSM--- οὐρανός
ἔδωκεν VAI-AAI3S- δίδωμι
αὐτοὺς RD--APM--- αὐτός
εἰς P--------- εἰς
χεῖρας N3--APF--- χείρ
Ναβουχοδονοσορ N---NSM--- Ναβουχοδονοσορ
βασιλέως N3V-GSM--- βασιλεύς
Βαβυλῶνος N3W-GSF--- Βαβυλών
τοῦ RA--GSM--- ὁ
Χαλδαίου N2--GSM--- Χαλδαῖος
καὶ C--------- καί
τὸν RA--ASM--- ὁ
οἶκον N2--ASM--- οἶκος
τοῦτον RD--ASM--- οὗτος
κατέλυσεν VAI-AAI3S- λύω κατα
καὶ C--------- καί
τὸν RA--ASM--- ὁ
λαὸν N2--ASM--- λαός
ἀπῴκισεν VAI-AAI3S- οἰκίζω ἀπο
εἰς P--------- εἰς
Βαβυλῶνα N1A-ASF--- Βαβυλῶνα

Ezr 5:13
ἀλλ' C--------- ἀλλά
ἐν P--------- ἐν
ἔτει N3E-DSN--- ἔτος
πρώτῳ A1--DSMS-- πρῶτος
Κύρου N2--GSM--- Κῦρος
τοῦ RA--GSM--- ὁ
βασιλέως N3V-GSM--- βασιλεύς
Κῦρος N2--NSM--- Κῦρος
ὁ RA--NSM--- ὁ
βασιλεὺς N3V-NSM--- βασιλεύς
ἔθετο VEI-AMI3S- τίθημι
γνώμην N1--ASF--- γνώμη
τὸν RA--ASM--- ὁ
οἶκον N2--ASM--- οἶκος
τοῦ RA--GSM--- ὁ
θεοῦ N2--GSM--- θεός
τοῦτον RD--ASM--- οὗτος
οἰκοδομηθῆναι VC--APN--- οἰκοδομέω

Ezr 5:14
καὶ C--------- καί
τὰ RA--APN--- ὁ
σκεύη N3E-APN--- σκεῦος
τοῦ RA--GSM--- ὁ
οἴκου N2--GSM--- οἶκος
τοῦ RA--GSM--- ὁ
θεοῦ N2--GSM--- θεός
τὰ RA--APN--- ὁ
χρυσᾶ A1C-APN--- χρυσοῦς
καὶ C--------- καί
τὰ RA--APN--- ὁ
ἀργυρᾶ A1C-APN--- ἀργυροῦς
ἃ RR--APN--- ὅς
Ναβουχοδονοσορ N---NSM--- Ναβουχοδονοσορ
ἐξήνεγκεν VAI-AAI3S- φέρω ἐκ
ἀπὸ P--------- ἀπό
οἴκου N2--GSM--- οἶκος
τοῦ RA--GSM--- ὁ
ἐν P--------- ἐν
Ιερουσαλημ N---DSF--- Ἰερουσαλήμ
καὶ C--------- καί
ἀπήνεγκεν VAI-AAI3S- φέρω ἀπο
αὐτὰ RD--APN--- αὐτός
εἰς P--------- εἰς
ναὸν N2--ASM--- ναός
τοῦ RA--GSM--- ὁ
βασιλέως N3V-GSM--- βασιλεύς
ἐξήνεγκεν VAI-AAI3S- φέρω ἐκ
αὐτὰ RD--APN--- αὐτός
Κῦρος N2--NSM--- Κῦρος
ὁ RA--NSM--- ὁ
βασιλεὺς N3V-NSM--- βασιλεύς
ἀπὸ P--------- ἀπό
ναοῦ N2--GSM--- ναός
τοῦ RA--GSM--- ὁ
βασιλέως N3V-GSM--- βασιλεύς
καὶ C--------- καί
ἔδωκεν VAI-AAI3S- δίδωμι
τῷ RA--DSM--- ὁ
Σασαβασαρ N---DSM--- Σασαβασαρ
τῷ RA--DSM--- ὁ
θησαυροφύλακι N3K-DSM--- θησαυροφύλαξ
τῷ RA--DSM--- ὁ
ἐπὶ P--------- ἐπί
τοῦ RA--GSM--- ὁ
θησαυροῦ N2--GSM--- θησαυρός

Ezr 5:15
καὶ C--------- καί
εἶπεν VBI-AAI3S- εἶπον
αὐτῷ RD--DSM--- αὐτός
πάντα A3--APN--- πᾶς
τὰ RA--APN--- ὁ
σκεύη N3E-APN--- σκεῦος
λαβὲ VB--AAD2S- λαμβάνω
καὶ C--------- καί
πορεύου V1--PMD2S- πορεύομαι
θὲς VE--AAD2S- τίθημι
αὐτὰ RD--APN--- αὐτός
ἐν P--------- ἐν
τῷ RA--DSM--- ὁ
οἴκῳ N2--DSM--- οἶκος
τῷ RA--DSM--- ὁ
ἐν P--------- ἐν
Ιερουσαλημ N---DSF--- Ἰερουσαλήμ
εἰς P--------- εἰς
τὸν RA--ASM--- ὁ
ἑαυτῶν RD--GPM--- ἑαυτοῦ
τόπον N2--ASM--- τόπος

Ezr 5:16
τότε D--------- τότε
Σασαβασαρ N---NSM--- Σασαβασαρ
ἐκεῖνος RD--NSM--- ἐκεῖνος
ἦλθεν VBI-AAI3S- ἔρχομαι
καὶ C--------- καί
ἔδωκεν VAI-AAI3S- δίδωμι
θεμελίους A1B-APM--- θεμέλιος
τοῦ RA--GSM--- ὁ
οἴκου N2--GSM--- οἶκος
τοῦ RA--GSM--- ὁ
θεοῦ N2--GSM--- θεός
τοῦ RA--GSM--- ὁ
ἐν P--------- ἐν
Ιερουσαλημ N---DSF--- Ἰερουσαλήμ
καὶ C--------- καί
ἀπὸ P--------- ἀπό
τότε D--------- τότε
ἕως C--------- ἕως
τοῦ RA--GSM--- ὁ
νῦν D--------- νῦν
ᾠκοδομήθη VCI-API3S- οἰκοδομέω
καὶ C--------- καί
οὐκ D--------- οὐ
ἐτελέσθη VSI-API3S- τελέω

Ezr 5:17
καὶ C--------- καί
νῦν D--------- νῦν
εἰ C--------- εἰ
ἐπὶ P--------- ἐπί
τὸν RA--ASM--- ὁ
βασιλέα N3V-ASM--- βασιλεύς
ἀγαθόν A1--ASM--- ἀγαθός
ἐπισκεπήτω VD--APD3S- σκέπτομαι ἐπι
ἐν P--------- ἐν
οἴκῳ N2--DSM--- οἶκος
τῆς RA--GSF--- ὁ
γάζης N1S-GSF--- γάζα
τοῦ RA--GSM--- ὁ
βασιλέως N3V-GSM--- βασιλεύς
Βαβυλῶνος N3W-GSF--- Βαβυλών
ὅπως C--------- ὅπως
γνῷς VZ--AAS2S- γιγνώσκω
ὅτι C--------- ὅτι
ἀπὸ P--------- ἀπό
βασιλέως N3V-GSM--- βασιλεύς
Κύρου N2--GSM--- Κῦρος
ἐτέθη VCI-API3S- τίθημι
γνώμη N1--NSF--- γνώμη
οἰκοδομῆσαι VA--AAN--- οἰκοδομέω
τὸν RA--ASM--- ὁ
οἶκον N2--ASM--- οἶκος
τοῦ RA--GSM--- ὁ
θεοῦ N2--GSM--- θεός
ἐκεῖνον RD--ASM--- ἐκεῖνος
τὸν RA--ASM--- ὁ
ἐν P--------- ἐν
Ιερουσαλημ N---DSF--- Ἰερουσαλήμ
καὶ C--------- καί
γνοὺς VZ--AAPNSM γιγνώσκω
ὁ RA--NSM--- ὁ
βασιλεὺς N3V-NSM--- βασιλεύς
περὶ P--------- περί
τούτου RD--GSM--- οὗτος
πεμψάτω VA--AAD3S- πέμπω
πρὸς P--------- πρός
ἡμᾶς RP--AP---- ἐγώ

Ezr 6:1
τότε D--------- τότε
Δαρεῖος N2--NSM--- Δαρεῖος
ὁ RA--NSM--- ὁ
βασιλεὺς N3V-NSM--- βασιλεύς
ἔθηκεν VAI-AAI3S- τίθημι
γνώμην N1--ASF--- γνώμη
καὶ C--------- καί
ἐπεσκέψατο VAI-AMI3S- σκέπτομαι ἐπι
ἐν P--------- ἐν
ταῖς RA--DPF--- ὁ
βιβλιοθήκαις N1--DPF--- βιβλιοθήκη
ὅπου X--------- ὅπου
ἡ RA--NSF--- ὁ
γάζα N1S-NSF--- γάζα
κεῖται V5--PMI3S- κεῖμαι
ἐν P--------- ἐν
Βαβυλῶνι N3W-DSF--- Βαβυλών

Ezr 6:2
καὶ C--------- καί
εὑρέθη VC--API3S- εὑρίσκω
ἐν P--------- ἐν
πόλει N3I-DSF--- πόλις
ἐν P--------- ἐν
τῇ RA--DSF--- ὁ
βάρει N3I-DSF--- βάρις
τῆς RA--GSF--- ὁ
Μήδων N---GSF--- Μηδία
πόλεως N3I-GSF--- πόλις
κεφαλὶς N3D-NSF--- κεφαλίς
μία A1A-NSF--- εἷς
καὶ C--------- καί
τοῦτο RD--NSN--- οὗτος
ἦν V9--IAI3S- εἰμί
γεγραμμένον VP--XMPNSN γράφω
ἐν P--------- ἐν
αὐτῇ RD--DSF--- αὐτός
ὑπόμνημα N3M-NSN--- ὑπόμνημα

Ezr 6:3
ἐν P--------- ἐν
ἔτει N3E-DSN--- ἔτος
πρώτῳ A1--DSMS-- πρῶτος
Κύρου N2--GSM--- Κῦρος
βασιλέως N3V-GSM--- βασιλεύς
Κῦρος N2--NSM--- Κῦρος
ὁ RA--NSM--- ὁ
βασιλεὺς N3V-NSM--- βασιλεύς
ἔθηκεν VAI-AAI3S- τίθημι
γνώμην N1--ASF--- γνώμη
περὶ P--------- περί
οἴκου N2--GSM--- οἶκος
τοῦ RA--GSM--- ὁ
θεοῦ N2--GSM--- θεός
τοῦ RA--GSM--- ὁ
ἐν P--------- ἐν
Ιερουσαλημ N---DSF--- Ἰερουσαλήμ
οἶκος N2--NSM--- οἶκος
οἰκοδομηθήτω VC--APD3S- οἰκοδομέω
καὶ C--------- καί
τόπος N2--NSM--- τόπος
οὗ D--------- οὗ
θυσιάζουσιν V1--PAI3P- θυσιάζω
τὰ RA--APN--- ὁ
θυσιάσματα N3M-APN--- θυσίασμα
καὶ C--------- καί
ἔθηκεν VAI-AAI3S- τίθημι
ἔπαρμα N3M-NSN--- ἔπαρμα
ὕψος N3E-ASN--- ὕψος
πήχεις N3E-APM--- πῆχυς
ἑξήκοντα M--------- ἑξήκοντα
πλάτος N3E-ASN--- πλάτος
αὐτοῦ RD--GSM--- αὐτός
πήχεων N3E-GPM--- πῆχυς
ἑξήκοντα M--------- ἑξήκοντα

Ezr 6:4
καὶ C--------- καί
δόμοι N2--NPM--- δόμος
λίθινοι A1--NPM--- λίθινος
κραταιοὶ A1A-NPM--- κραταιός
τρεῖς M---NPM--- τρεῖς
καὶ C--------- καί
δόμος N2--NSM--- δόμος
ξύλινος A1--NSM--- ξύλινος
εἷς M---NSM--- εἷς
καὶ C--------- καί
ἡ RA--NSF--- ὁ
δαπάνη N1--NSF--- δαπάνη
ἐξ P--------- ἐκ
οἴκου N2--GSM--- οἶκος
τοῦ RA--GSM--- ὁ
βασιλέως N3V-GSM--- βασιλεύς
δοθήσεται VC--FPI3S- δίδωμι

Ezr 6:5
καὶ C--------- καί
τὰ RA--NPN--- ὁ
σκεύη N3E-NPN--- σκεῦος
οἴκου N2--GSM--- οἶκος
τοῦ RA--GSM--- ὁ
θεοῦ N2--GSM--- θεός
τὰ RA--NPN--- ὁ
ἀργυρᾶ A1C-APN--- ἀργυροῦς
καὶ C--------- καί
τὰ RA--NPN--- ὁ
χρυσᾶ A1C-APN--- χρυσοῦς
ἃ RR--APN--- ὅς
Ναβουχοδονοσορ N---NSM--- Ναβουχοδονοσορ
ἐξήνεγκεν VAI-AAI3S- φέρω ἐκ
ἀπὸ P--------- ἀπό
οἴκου N2--GSM--- οἶκος
τοῦ RA--GSM--- ὁ
ἐν P--------- ἐν
Ιερουσαλημ N---DSF--- Ἰερουσαλήμ
καὶ C--------- καί
ἐκόμισεν VAI-AAI3S- κομίζω
εἰς P--------- εἰς
Βαβυλῶνα N1A-ASF--- Βαβυλῶνα
καὶ C--------- καί
δοθήτω VC--APD3S- δίδωμι
καὶ C--------- καί
ἀπελθάτω VA--AAD3S- ἔρχομαι ἀπο
εἰς P--------- εἰς
τὸν RA--ASM--- ὁ
ναὸν N2--ASM--- ναός
τὸν RA--ASM--- ὁ
ἐν P--------- ἐν
Ιερουσαλημ N---DSF--- Ἰερουσαλήμ
ἐπὶ P--------- ἐπί
τόπου N2--GSM--- τόπος
οὗ D--------- οὗ
ἐτέθη VCI-API3S- τίθημι
ἐν P--------- ἐν
οἴκῳ N2--DSM--- οἶκος
τοῦ RA--GSM--- ὁ
θεοῦ N2--GSM--- θεός

Ezr 6:6
νῦν D--------- νῦν
δώσετε VF--FAI2P- δίδωμι
ἔπαρχοι N2--VPM--- ἄπαρχος
πέραν D--------- πέραν
τοῦ RA--GSM--- ὁ
ποταμοῦ N2--GSM--- ποταμός
Σαθαρβουζανα N---VSM--- Σαθαρβουζανα
καὶ C--------- καί
οἱ RA--VPM--- ὁ
σύνδουλοι N2--VPM--- σύνδουλος
αὐτῶν RD--GPM--- αὐτός
Αφαρσαχαῖοι N---VPM--- Αφαρσαχαῖοι
οἱ RA--NPM--- ὁ
ἐν P--------- ἐν
πέρα D--------- πέραν
τοῦ RA--GSM--- ὁ
ποταμοῦ N2--GSM--- ποταμός
μακρὰν A1A-ASF--- μακρός
ὄντες V9--PAPNPM εἰμί
ἐκεῖθεν D--------- ἐκεῖθεν

Ezr 6:7
ἄφετε VH--AAD2S- ἵημι ἀπο
τὸ RA--ASN--- ὁ
ἔργον N2N-ASN--- ἔργον
οἴκου N2--GSM--- οἶκος
τοῦ RA--GSM--- ὁ
θεοῦ N2--GSM--- θεός
οἱ RA--NPM--- ὁ
ἀφηγούμενοι V2--PMPNPM ἡγέομαι ἀπο
τῶν RA--GPM--- ὁ
Ιουδαίων N2--GPM--- Ἰουδαῖος
καὶ C--------- καί
οἱ RA--NPM--- ὁ
πρεσβύτεροι A1A-NPM--- πρεσβύτερος
τῶν RA--GPM--- ὁ
Ιουδαίων N2--GPM--- Ἰουδαῖος
οἶκον N2--ASM--- οἶκος
τοῦ RA--GSM--- ὁ
θεοῦ N2--GSM--- θεός
ἐκεῖνον RD--ASM--- ἐκεῖνος
οἰκοδομείτωσαν V2--PAD3P- οἰκοδομέω
ἐπὶ P--------- ἐπί
τοῦ RA--GSM--- ὁ
τόπου N2--GSM--- τόπος
αὐτοῦ RD--GSM--- αὐτός

Ezr 6:8
καὶ C--------- καί
ἀπ' P--------- ἀπό
ἐμοῦ RP--GS---- ἐγώ
ἐτέθη VCI-API3S- τίθημι
γνώμη N1--NSF--- γνώμη
μήποτέ D--------- μήποτε
τι RI--ASN--- τις
ποιήσητε VA--AAS2P- ποιέω
μετὰ P--------- μετά
τῶν RA--GPM--- ὁ
πρεσβυτέρων A1A-GPM--- πρεσβύτερος
τῶν RA--GPM--- ὁ
Ιουδαίων N2--GPM--- Ἰουδαῖος
τοῦ RA--GSN--- ὁ
οἰκοδομῆσαι VA--AAN--- οἰκοδομέω
οἶκον N2--ASM--- οἶκος
τοῦ RA--GSM--- ὁ
θεοῦ N2--GSM--- θεός
ἐκεῖνον RD--ASM--- ἐκεῖνος
καὶ C--------- καί
ἀπὸ P--------- ἀπό
ὑπαρχόντων V1--PAPGPM ἄρχω ὑπο
βασιλέως N3V-GSM--- βασιλεύς
τῶν RA--GPM--- ὁ
φόρων N2--GPM--- φόρος
πέραν D--------- πέραν
τοῦ RA--GSM--- ὁ
ποταμοῦ N2--GSM--- ποταμός
ἐπιμελῶς D--------- ἐπιμελῶς
δαπάνη N1--NSF--- δαπάνη
ἔστω V9--PAD3S- εἰμί
διδομένη V8--PMPNSF δίδωμι
τοῖς RA--DPM--- ὁ
ἀνδράσιν N3--DPM--- ἀνήρ
ἐκείνοις RD--DPM--- ἐκεῖνος
τὸ RA--ASN--- ὁ
μὴ D--------- μή
καταργηθῆναι VC--APN--- ἀργέω κατα

Ezr 6:9
καὶ C--------- καί
ὃ RR--NSM--- ὅς
ἂν X--------- ἄν
ὑστέρημα N3M-NSM--- ὑστέρημα
καὶ C--------- καί
υἱοὺς N2--APM--- υἱός
βοῶν N3--GPM--- βοῦς
καὶ C--------- καί
κριῶν N2--GPM--- κριός
καὶ C--------- καί
ἀμνοὺς N2--APM--- ἀμνός
εἰς P--------- εἰς
ὁλοκαυτώσεις N3I-APF--- ὁλοκαύτωσις
τῷ RA--DSM--- ὁ
θεῷ N2--DSM--- θεός
τοῦ RA--GSM--- ὁ
οὐρανοῦ N2--GSM--- οὐρανός
πυρούς N2--APM--- πυρός
ἅλας N3--APM--- ἅλς
οἶνον N2--ASM--- οἶνος
ἔλαιον N2N-ASN--- ἔλαιον
κατὰ P--------- κατά
τὸ RA--ASN--- ὁ
ῥῆμα N3M-ASN--- ῥῆμα
τῶν RA--GPM--- ὁ
ἱερέων N3V-GPM--- ἱερεύς
τῶν RA--GPM--- ὁ
ἐν P--------- ἐν
Ιερουσαλημ N---DSF--- Ἰερουσαλήμ
ἔστω V9--PAD3S- εἰμί
διδόμενον V8--PPPNSN δίδωμι
αὐτοῖς RD--DPM--- αὐτός
ἡμέραν N1A-ASF--- ἡμέρα
ἐν P--------- ἐν
ἡμέρᾳ N1A-DSF--- ἡμέρα
ὃ RR--NSM--- ὅς
ἐὰν C--------- ἐάν
αἰτήσωσιν VA--AAS3P- αἰτέω

Ezr 6:10
ἵνα C--------- ἵνα
ὦσιν V9--PAS3P- εἰμί
προσφέροντες V1--PAPNPM φέρω προς
εὐωδίας N1A-GSF--- εὐωδία
